Band	Timecode	Sprecher	Transkript	Übersetzung	Hauptüberschrift	Zwischenüberschrift	Hauptüberschrift (Übersetzung)	Zwischenüberschrift (Übersetzung)	Registerverknüpfungen	Anmerkungen	Anmerkungen (Übersetzung)
3	01:03:23.00	IV	[…] Früher hat man irgendwie viel mehr Radio gehört als heute.								
3	01:03:25.00	IV	Haben Sie auch früher mehr Radio gehört?								
3	01:03:26.00	HH	Ja!								
3	01:03:27.00	IV	UKW und …?								
3	01:03:27.00	HH	Ja, wir hören auch heut noch viel Radio, da ist ja der, der alte Kasten steht ja, da hab ich noch einen alten Kasten stehen.								
3	01:03:32.00	IV	Ah ja …								
3	01:03:32.00	HH	Da sind drei Lautsprecher drin, da brauchen Sie keine Stereoanlage mit drin, der ist genauso gut.								
3	01:03:37.00	IV	Mm.								
3	01:03:38.00	IV	Ja, das glaub ich gerne.								
3	01:03:40.00	IV	Können Sie sich noch an die Sendungen erinnern, die damals so liefen, (???)?								
3	01:03:44.00	HH	Weiß ich nicht, nee!								
3	01:03:46.00	HH	Nee.								
3	01:03:48.00	HH	Nicht registriert!								
3	01:03:49.00	IV	Und gereist sind Sie immer, haben Sie gesagt, ne, die ganze Zeit, und immer in die Berge.								
3	01:03:54.00	IV	Waren Sie schon im Ausland, im Urlaub?								
3	01:03:56.00	HH	Ja, wir waren einmal in, in, ähm, Ibiza, und einmal in Rumänien, in Mamaia … dann sind wir einmal auf … ähm … zweimal in Holland auf die Insel …								
3	01:04:20.00	HH	tja, sonst eben nach … nun ja, und dann, dann waren wir einmal in … Zermatt.								
3	01:04:31.00	HH	Ja, Ausland ja, Ausland sicherlich, wir sind ja fast immer in Österreich!								
3	01:04:35.00	IV	Jaja.		Freizeit, Verrauscht 4, Arbeit, Verwaltung				87580925#87580938#87580909		
3	01:04:35.00	HH	[lacht] Denkt man schon bald gar nicht mehr als Ausland!								
3	01:04:38.00	HH	Ja … ja, und Grödnertal, Südtirol, dann Luttach, auch Südtirol, ja, das andere ist meistens …								
3	01:04:55.00	IV	Die ´50er Jahre, waren die eigentlich für Sie eher ´ne schöne Zeit, oder haben Sie die nicht so in guter Erinnerung?								
3	01:05:01.00	HH	Doch, doch, war ´ne schöne Zeit.								
3	01:05:02.00	HH	Da hatten wir noch keinen Jungen, da waren wir viel unterwegs …								
3	01:05:06.00	HH	waren viel raus, was wir heutzutage nicht mehr machen [seufzt] …								
3	01:05:10.00	HH	viel mit, mit Freunden, Bekannten, haben uns draußen getroffen … da waren wir fast jede Woche draußen.								
3	01:05:17.00	IV	Ähm … und als letzte Frage würd ich Ihnen gerne stellen, ähm, wenn Sie so zurückblicken, welche Zeit würden Sie eigentlich so für sich selbst … was war denn so die beste Zeit vom Leben?								
3	01:05:32.00	HH	Wie ich jetzt pensioniert bin! [lacht]								
3	01:05:35.00	HH	Nein, das stimmt nicht ganz.								
3	01:05:39.00	HH	Die wichtigste Zeit … so als unser Junge klein war … wenn wir mit dem kleinen (Köttel ?) so loszogen …								
3	01:05:49.00	HH	den hab ich schon mit ins Gebirge genommen, da war er zwei Jahre alt, da hab ich ihn auf Schulter getragen …								
3	01:05:53.00	HH	das war auch eine schöne Zeit.								
3	01:05:55.00	IV	Mm.								
3	01:05:56.00	IV	Und wo war die Zeit, die Sie am liebsten … an die Sie sich am wenigsten gern erinnern?								
3	01:06:02.00	HH	Ja, erinnern schon, aber weniger schön war das.								
3	01:06:04.00	HH	Das war eben die Kriegszeit, ne?								
3	01:06:06.00	HH	Ich war ja fünf Jahre allein unterwegs … und das war ja nicht immer angenehm.								
3	01:06:14.00	IV	Mm.								
3	01:06:18.00	IV	Ja, Herr Hoffmann, so ungefähr wär ich mit meinem ganzen Plan durch.								
3	01:06:23.00	IV	Ich hab jetzt einen Bereich nicht … speziell die Fragebogen, das ist der Ruhrgebietsfragebogen, weil wir schon so oft da so eigentlich darüber gesprochen hatten … äh … dass ich das nicht noch mal brauche …								
3	01:06:37.00	IV	Das wär also so ungefähr … mm …								
3	01:06:43.00	IV	was meinen Sie denn jetzt dazu?								
3	01:06:44.00	IV	Was kann man jetzt da so rauslesen?								
3	01:06:46.00	HH	Ja, ich bin mal gespannt, was Sie aus dem ganzen Kram rauspicken, denn …		Politik, Diskussion, Freizeit: Sport, Musik, Verrauscht 5				87580894#87580942#87580941		
3	01:06:53.00	HH	ich meine immer so, es wird ja selber nun genug geschrieben, und muss man irgendwie doch so Anhaltspunkte haben.								
3	01:06:59.00	HH	Ich, ich hab noch nicht richtig die Anhaltspunkte bei Ihnen da so entdeckt.								
3	01:07:05.00	IV	Mm …								
3	01:07:06.00	HH	Das ist doch so ziemlich allgemein so, was ich z.B. hab, oder so, oder ein anderer hat.								
3	01:07:10.00	HH	Hier, es gibt natürlich Leute, die so Märchen erzählen, die können den ganzen Tag erzählen, und die haben auch … behalten auch alles!								
3	01:07:15.00	HH	Ich weiß, meine Mutter oder so, mein, mein Opa, die konnten erzählen, das war … von 1870 noch!								
3	01:07:20.00	HH	Die kommen ja erzählen, die wussten ja alles noch!								
3	01:07:23.00	HH	Äh … während bei mir das nicht so drin ist.								
3	01:07:28.00	IV	Ähm … also erstmal bin ich selbst auch unsicher (???), was Sie sagten.								
3	01:07:32.00	IV	Aber, wir haben natürlich für … was heißt natürlich … wir haben gewisse Grundvoraussetzungen, gewisse Fragenhaltungen, Fragethesen … ähm … die betrifft erstmal den Bereich Alltag, wie ist eigentlich Alltag abgelaufen …								
3	01:07:46.00	HH	Also, wenn ich jetzt mal unterbrechen darf, wo ist, ist, dies Beispiel Alltag?								
3	01:07:50.00	HH	Gut, Sie haben gesagt, das Thema Alltag … aber, da kann ich doch kein Buch drüber schreiben!								
3	01:07:56.00	IV	Doch!								
3	01:07:58.00	IV	Weil wir ja glauben, oder wir hoffen es zumindest, dass sich aus diesen verschiedenen Interviews … ähm … so bestimmte Typisierungen ergeben, dass wir sozusagen feststellen …								
3	01:08:10.00	HH	Ach, Sie wollen alles auf einen Nenner ungefähr bringen?								
3	01:08:12.00	IV	Nee, nee …								
3	01:08:12.00	IV	nicht …								
3	01:08:13.00	IV	nicht alles auf einen, aber da, wo wir … nehmen wir mal ein Beispiel:								
3	01:08:16.00	IV	wir stellen fest, dass in der Zeit vor 1930 oder 19… vor dem Krieg, sagen wir mal … äh … bei allen die Familienzusammengehörigkeit zwar als sehr schön empfunden wurde, als viel enger, dass aber dafür gar keine Beispiele dann gegeben werden, und zwar in keinem einzigen Fall, so, das war jetzt also das Beispiel, dann würde sich … würde das übereinstimmen mit ´ner Vermutung, dass so im Nachhinein die Familienzeit früher relativ hoch angesiedelt wird, sie aber tatsächlich nicht so gut war.								
3	01:08:49.00	IV	Und jetzt können wir nachgucken, was wird denn über das Familienleben erzählt?								
3	01:08:53.00	IV	Äh … und wie ist z.B. Arbeitsalltag abgelaufen.								
3	01:08:57.00	IV	War früher die Hierarchie strenger oder nicht so streng?								
3	01:08:59.00	IV	Und dann im Ruhrgebiet …								
3	01:09:01.00	IV	ist z.B. im Ruhrgebiet …								
3	01:09:03.00	IV	ähm …		Politik, Diskussion, Verrauscht 3, Vergangenheit				87580894#87580937#87580939		
3	01:09:03.00	IV	stimmt diese Kumpelerinnerung, diese Kumpelgeschichten, die so erzählt werden, äh, für´s Ruhrgebiet?								
3	01:09:09.00	IV	Gibt´s so ´nen besonderen Ruhrgebiets(diskurs ?)?								
3	01:09:11.00	IV	Äh … da würden wir dann bestimmte Dinge durch… oder … ähm …								
3	01:09:17.00	IV	ist es richtig, dass also äh hier im Ruhrgebiet, durch die verschiedenen Krisen, die sich so ergeben haben, große Entwicklungen, auch im Privatleben, was sich da so … dass sich das da niederschlägt.								
3	01:09:27.00	IV	All das können wir nur mit Interviews machen, durch entsprechende Gespräche, das … wir sind aber ja keine Sozial… leute, die also fragen, was haben Sie gewählt, also was … haben die jetzt Strichlisten, ne, sondern wir gehen sehr stark vom einzelnen Lebenslauf aus, und zeigen daran Typisches und Untypisches, und … wie hat, wie hat der Krieg gewirkt, nicht?								
3	01:09:44.00	IV	Für viele Leute war das die … das entscheidende Erlebnis.								
3	01:09:47.00	IV	Z.B., es gibt Frauen, die haben, dadurch, dass sie im BDM gewesen sind, zum ersten Mal aus dem Hau… aus der Familie rausgekommen sind.								
3	01:09:54.00	IV	Das war für die das ganz große Erlebnis!								
3	01:09:56.00	IV	Ich vermute, dass wir da mehrere … vielleicht zig von diesen Frauen, äh, die ähnliches erzählen, die hätten wir da nun belegt, wo wir sagen können, mit den Nazis war doch etwas anders, denn für viele Frauen war das so ein Ausstieg, und die dann also nach den ´50er Jahren wieder zuhause geblieben sind, weil die Frauen dann aus dem Arbeitsprozess  aus(gegliedert ?) wurden.								
3	01:10:14.00	IV	All das nun so bestimmte Fragen zu diesen insgesamt 20, 30 Bereichen, oft mi… mich persönlich, mein eigener Bereich, betrifft vor allem die Nachkriegszeit, weil … ähm … die 50er Jahre sind seltsamerweise in der Erinnerung fast aller Leute ganz wenig präsent.								
3	01:10:30.00	IV	Das haben wir ja eben auch gehört, ne, weil das als Zeit gilt, die vor allen Dingen durch Arbeit, Wiederaufsch… Wiederaufbau, Familiengründung, und solche Dinge bestimmt war, obwohl sich da alles Entscheidende für die Gründung der Bundesrepublik abgespielt hat.								
3	01:10:45.00	IV	Die Bundesrepublik gibt´s … ist ja schon bald dreimal so lang wie, wie das Nazi-Reich.								
3	01:10:50.00	IV	Das ist also … so das Bedürfnis der Leute nach ´45, oder auch nach dem Krieg gewesen ist, sagen wir, die ganz große Ruhe und weg mit der Politik, und dasselbe sagen ja auch die Arbeiter, die also ganz groß in der kommunistischen oder der sozialdemokratischen gewerkschaftlichen Bewegung drin waren.								
3	01:11:06.00	IV	Bei denen ist das ja genauso.								
3	01:11:07.00	IV	Ist ja nicht nur bei den Leuten, die, sagen wir mal … natürlich … so wie Sie …								
3	01:11:12.00	IV	[akustisch verzerrt und damit unverständlich von 1:11:12.0 bis 1.11.16.3] …								
3	01:11:16.00	IV	was Sie mit denen gesprochen haben?								
3	01:11:18.00	IV	Nee?								
3	01:11:19.00	IV	Nach ´45?								
3	01:11:21.00	HH	Ja.								
3	01:11:21.00	IV	Auch Wiederaufbau, nichts mehr mit Politik zu tun gehabt, und ich hab mich um meine Familie gekümmert.								
3	01:11:24.00	IV	Wenn ich das beweisen könnte, anhand von Interviews und anhand von Zeitungsmaterial, dann könnte ich z.B. auch beweisen, warum in der Bundesrepublik bestimmte Erscheinungen anders wie… als in anderen Ländern …								
3	01:11:37.00	IV	Z.B. sagt man ja, dass der Deutsche … sich um wichtige politische Ereignisse nicht mehr so kümmert, und das hängt mit diesen Ereignissen, mit dieser Erfahrung möglicherweise zusammen.								
3	01:11:48.00	IV	Z.B., solche Sachen.								
3	01:11:50.00	HH	Ja, ja, da ich … da ich hab ja … da müssen Sie schon ´ne ganze Menge zusammenhaben, von jedem können Sie ja drei Viertel wegschmeißen.		Ausbildung, Lehre, Politik, Diskussion, Frauen, Arbeit				87580913#87580894#87580907		
3	01:11:57.00	HH	Nee?								
3	01:11:58.00	IV	Ich kann Ihnen ja mal eine Aus(???) (???), vielleicht ist das ja (???) interessant, mal vorlesen, was … äh… was ich so mir so mitgeschrieben habe, von Ihren (???), falls Sie [das] interessiert.								
3	01:12:10.00	IV	Äh … also Sie haben Ihren … als ich Sie gefragt habe am Anfang, so nach Ihrem Leben … äh … haben Sie Ihren Lebenswerdegang ganz kurz dargestellt, nicht wahr, weitgehend über Ihr Berufsleben.								
3	01:12:25.00	IV	Es gibt mehrere Leute, die fangen ihren Lebenslauf ganz anders an, die sagen, erzählen nämlich erstmal, wer sind Vater, Mutter, und dann die Heirat, und dann die Kinder.								
3	01:12:33.00	IV	Und das ist der Lebenslauf, Beruf kommt da nicht vor.								
3	01:12:36.00	HH	Nein?								
3	01:12:37.00	IV	Und bei Ihnen hat sich Ihr Lebenslauf, den Sie mir geschildert, sehr stark am Beruf orientiert.								
3	01:12:43.00	IV	Das ist schon mal wichtig und interessant insofern, als dass es sich unterscheidet von anderen Werten.								
3	01:12:47.00	IV	Möcht ich mal gucken, bei wem ist das auch so, oder bei wem nicht?								
3	01:12:50.00	IV	Wonach wird eigentlich ein Lebenslauf gegliedert?								
3	01:12:52.00	IV	Wonach gliedert man sein eigenes Leben?								
3	01:12:53.00	IV	Wenn ich mein Leben erzählen würde, würde ich auch den Beruf erzählen, wahrscheinlich.								
3	01:12:56.00	HH	Ja, eben.								
3	01:12:57.00	HH	Ja, ich meine, das ist (ärgerlich ?, eigentlich ?) …								
3	01:12:58.00	IV	(???) ist es z.B. so, (???), Leute, die vor 1920 geboren sind, dass die sehr stark beruflich engagiert waren, und Leute, die später geboren sind, und in der Nazizeit sehr viel mitbekommen haben, sich stärker in Privatleben zurückgezogen haben.								
3	01:13:11.00	IV	Meine Mutter hat z.B. das selber auch (zu???), der ist ja jetzt auf der Uni …								
3	01:13:14.00	HH	Mm …								
3	01:13:16.00	IV	… das war schon ein Grund, der ist auf …auswertbar, und dann hochinteressant.								
3	01:13:21.00	IV	Das merkt man wahrscheinlich gar nicht so …								
3	01:13:23.00	IV	Oder so, wie Sie die Gegend dargestellt haben, äh, ihr Vater war Bergmann, Fahrmaschinist, und deswegen haben Sie gesagt … aber der Beruf Ihres Vaters hat in Ihrer Erziehung offenbar keine so große Rolle gespielt.								
3	01:13:41.00	IV	Nehmen wir mal an, das ist was ganz anderes.								
3	01:13:43.00	IV	Stellen Sie sich mal vor, jemand hat einen Vater, de… der Lehrer ist, da hat der Beruf (???) absolut.								
3	01:13:48.00	IV	Nee?								
3	01:13:49.00	IV	Und … wir betonen bestimmt acht, neun Mal, und (leben ?) mit dem Beispiel, wie gut das Verhältnis war.								
3	01:13:54.00	IV	Und das ist ganz, ganz logisch für jeden, der das hört, das war eine ganz (???) Familie, christliche Familie.		Verrauscht 2, Wohnen, Sozialleben				87580934#87580898#87580916		
3	01:14:00.00	IV	Und, sagen wir auch, dass heutez… heutzutage Fernsehen die Familie kaputtmacht?								
3	01:14:09.00	IV	Also, das sind alles so Stimmungen und Begriffe von Familien, die Sie von früher rübergetragen bekommen.								
3	01:14:14.00	HH	Eingeimpft eben so, nicht? [lacht]								
3	01:14:16.00	IV	Ja, (???) in denen Sie aber gelebt haben, nicht einfach so …(???).								
3	01:14:21.00	IV	Und dann über Ihre Wohnung, ich hab Interviews gehabt, da hatten wir einen, der stundenlang erzählt mir, was er für verschiedene Wohnungen gehabt hat.								
3	01:14:27.00	IV	Von (???) umgezogen hier, ne?								
3	01:14:30.00	IV	Haben wir eben ja gemerkt, Sie sind ganz selten umgezogen, das ist ganz, ganz eigenartig eigentlich, dass Sie nach ´45 bis ´65 alleine gewohnt haben.								
3	01:14:38.00	IV	Aber es zeigt, solche Fälle hat es gegeben, und wahrscheinlich viele, und jemand, der schreibt heute in einem Geschichtsbuch, nach ´45 war alles großes Durcheinander, und da war der große Einstieg in die Stunde Null, da ging alles von vorne los …								
3	01:14:50.00	IV	Ihr Interview ist ein Gegenbeispiel.								
3	01:14:52.00	IV	Also, wenn ich jemand sagen wollte, hört euch hier mal Herrn Hoffmann mal an, da seht ihr mal, wie das anders lief.								
3	01:14:56.00	IV	War nicht … die große Revolution.								
3	01:14:58.00	IV	Nach ´45, da halt, das Leben ging weiter, das hab ich eben davon (???).								
3	01:15:04.00	IV	Oder die Nachbarschaft z.B., bei bestimmten Kindergeburten, Hebamme, Nachbarinnen, die haben gekocht, wenn die Mutter die Kinder bekommen hat, ansonsten … war jeder für sich.								
3	01:15:15.00	IV	(???) die, die Aufsätze oder was es da so gibt, dass die Nachbarschaft früher sowas [von] toll gewesen sei, die stimmen wahrscheinlich gar nicht.								
3	01:15:21.00	HH	Mm, mm.								
3	01:15:21.00	IV	Und wenn ich ein paar von so Zeugen hab wie Sie, kann ich das beweisen.								
3	01:15:25.00	HH	Mm.								
3	01:15:26.00	IV	Ich könnte immer so weiter gehen …								
3	01:15:27.00	HH	Jaja, das ist genauso, wie heutzutage …								
3	01:15:29.00	HH	der Kleine kommt hier rüber, der malt und so was, aber trotzdem macht jeder die Tür wieder zu.								
3	01:15:34.00	HH	Jeder ist für sich, ne?								
3	01:15:35.00	IV	Mm.								
3	01:15:38.00	HH	Aber so, dass da immer nur so jetzt, jetzt … ein … äh … eine Familie ist, so ist das nicht da bei, nicht?								
3	01:15:45.00	IV	(???) In den Arbeiterkolonien, Bergbaukolonien war das wahrscheinlich anders, ne?								
3	01:15:50.00	IV	Aber das Ruhr… das Ruhrgebiet wird ja auch gleichgesetzt so mit vielleicht Bergarbeiterkolonien, das stimmt halt nicht, nicht?		Mobilität, Urlaub, Reisen, Schule				87580906#87580932#87580903		
3	01:15:56.00	HH	Mm.								
3	01:15:57.00	IV	Äh … wenn wir ehrlich darauf achten, dass wir jetzt Interviewpersonen bekommen, die … nicht so Orchideen sind, also irgendwie ganz (hausständig ?), sondern Leute, die hier gewohnt haben, im Moment aber (???), wie viele (???) … so erklären, dann kann ich hingehen, ´n Aufsatz oder ´n Buch schreiben, die Zeit nach ´45, die immer als der große Einschnitt dargestellt wird, die war gar nicht der große Einschnitt.								
3	01:16:19.00	IV	Die Leute haben sich ´55 nicht anders gefühlt als ´33.								
3	01:16:23.00	IV	Was heute wahrscheinlich bestritten wird.								
3	01:16:25.00	HH	Jaja, eben.								
3	01:16:26.00	HH	War´n Sie denn in der (Posche ?) schon mal?								
3	01:16:28.00	IV	Da will ich jetzt hin.								
3	01:16:28.00	HH	Ja.								
3	01:16:29.00	HH	[Papiergeräusche]								
3	01:16:30.00	IV	Ja, die würde mich sehr interessieren.								
3	01:16:32.00	IV	Ich hab (???) an meinem sechzehnten (???).								
3	01:16:34.00	IV	Die ist dann beim, beim (Morsbach ?) drin, nicht?								
3	01:16:36.00	HH	Ja.								
3	01:16:38.00	IV	Morsbach, Westheld …								
3	01:16:39.00	HH	Der ist alt geworden, der Morsbach …								
3	01:16:42.00	IV	Mm … ja, (???) schon am Montag angerufen.								
3	01:16:45.00	IV	Ich will nie mehr als zwei Interviews gleichzeitig machen, deswegen dauert das ein bisschen …								
3	01:16:52.00	HH	Ist ja alles Pensionäre …								
3	01:16:57.00	IV	Ja …								
3	01:16:57.00	HH	Dann beeilen Sie sich beim Morsbach, der fliegt wieder nach Mallorca.								
3	01:17:00.00	IV	Ja, ich weiß, nächste Woche bin ich schon dran!								
3	01:17:02.00	IV	[lachen beide]								
3	01:17:03.00	HH	Der ist öfter unterwegs.								
3	01:17:04.00	IV	Ja?								
3	01:17:05.00	HH	Der ist jetzt glaub ich vierzehn Tage, ist er wieder hier.		Arbeit, Verwaltung, Erinnerungen, Urlaub, Reisen				87580909#87580930#87580932		
